,,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,AT,BE,DE-LU,FR,NL,,,SE1,DK1,Oslo,FI
18-05-2020,3322,17.58,8.8,8.8,12.01,16.62,18.39,19.1,20.5,4.87,13.99,13.99,16.11,16.11,16.11,119.04,41.91,41.91,22.96,27.5,27.16,27.94,22.96,,3322,17.806,33.7444,11.5652,34.8348
18-05-2020,3323,16.1,8.8,8.8,12.01,16.63,18.39,19.1,20.51,4.87,13.9,13.9,14.97,14.97,14.97,110.45,41.86,41.86,18.91,27.5,27.16,27.94,18.82,,3323,17.7944,33.7328,11.5536,34.8232
18-05-2020,3324,15,8.8,8.8,12.02,16.63,18.39,19.1,20.51,4.87,13.78,13.78,14.44,14.44,14.44,78.21,42.22,42.22,16.9,27.5,27.16,27.94,14.4,,3324,17.7944,33.7328,11.5536,34.8232
18-05-2020,3325,14.9,8.81,8.81,12.02,16.63,18.4,19.1,20.52,4.87,13.72,13.72,14.54,14.54,14.54,43.03,42.88,42.88,15.36,27.51,27.17,27.94,14.17,,3325,17.7944,33.7328,11.5536,34.8232
18-05-2020,3326,14.03,8.81,8.81,12.02,16.64,18.41,19.1,20.53,4.87,13.49,13.49,13.71,13.71,13.71,42.88,42.88,42.88,14.04,27.51,27.17,27.94,13.94,,3326,17.7828,33.7328,11.5536,34.8232
18-05-2020,3327,13.48,8.81,8.81,12.03,16.64,18.42,19.1,20.53,4.87,12.73,12.73,13.26,13.26,13.26,42.27,42.27,42.27,13.52,27.51,27.17,27.94,13.15,,3327,17.7828,33.7328,11.5536,34.8116
18-05-2020,3328,13.02,8.81,8.81,12.04,16.65,18.44,19.1,20.53,4.88,12.43,12.43,12.85,12.85,12.85,36.09,36.09,36.09,13.04,27.51,27.17,27.95,12.84,,3328,17.7828,33.7212,11.5536,34.8116
18-05-2020,3329,13.46,8.82,8.82,12.05,16.66,18.44,19.11,20.54,4.88,12.84,12.84,13.24,13.24,13.24,36.09,36.09,36.09,14.01,27.52,27.17,27.95,13.26,,3329,17.7712,33.7212,11.5536,34.8116
18-05-2020,3330,14.12,8.82,8.82,12.05,16.67,18.45,19.12,20.54,4.88,13.33,13.33,13.33,13.33,13.33,38.04,38.04,38.04,19.07,27.52,27.18,27.96,18.28,,3330,17.7712,33.7212,11.5536,34.8116
18-05-2020,3331,14.3,8.82,8.82,12.06,16.68,18.45,19.12,20.55,4.88,13.27,13.27,13.36,13.36,13.36,43.32,43.32,43.32,22.81,27.52,27.18,27.96,22.47,,3331,17.7712,33.7212,11.5536,34.8116
18-05-2020,3332,14.55,8.82,8.82,12.06,16.68,18.46,19.12,20.57,4.88,13.41,13.41,13.41,13.41,13.41,44.3,44.3,44.3,25.95,27.52,27.19,27.97,25.7,,3332,17.748,33.7096,11.5536,34.8116
18-05-2020,3333,14.49,8.83,8.83,12.06,16.7,18.46,19.15,20.58,4.89,13.48,13.48,13.48,13.48,13.48,37.39,37.39,37.39,30.37,27.54,27.2,27.99,29.71,,3333,17.748,33.7096,11.542,34.8116
18-05-2020,3334,14.49,8.83,8.83,12.06,16.7,18.47,19.16,20.58,4.89,13.54,13.54,13.58,13.58,13.58,44.21,44.21,44.21,26.08,27.57,27.2,28,25.08,,3334,17.748,33.698,11.542,34.8
18-05-2020,3335,13.93,8.83,8.83,12.06,16.71,18.47,19.16,20.58,4.89,13.17,13.17,13.17,13.17,13.17,43.62,43.62,43.62,23.99,27.57,27.21,28,23.99,,3335,17.748,33.6864,11.542,34.8
18-05-2020,3336,13.03,8.83,8.83,12.07,16.71,18.47,19.16,20.59,4.89,12.61,12.61,12.61,12.61,12.61,22.39,22.39,22.39,21.04,27.57,27.23,28,21.04,,3336,17.748,33.6748,11.542,34.8
19-05-2020,3337,12.79,8.83,8.83,12.07,16.72,18.48,19.17,20.59,4.89,12.31,12.31,13.29,13.29,13.29,23,23,23,17.05,27.58,27.23,28,17.05,,3337,17.748,33.6748,11.5304,34.8
19-05-2020,3338,12.64,8.83,8.83,12.08,16.75,18.49,19.18,20.59,4.89,12.1,12.1,12.99,12.99,12.99,12.99,12.99,12.99,16.13,27.58,27.23,28,16.13,,3338,17.748,33.6748,11.5304,34.8
19-05-2020,3339,12.5,8.84,8.84,12.08,16.77,18.5,19.19,20.6,4.89,12.05,12.05,12.85,12.85,12.85,12.85,12.85,12.85,16.16,27.58,27.26,28,16.16,,3339,17.7364,33.64,11.5304,34.8
19-05-2020,3340,12.5,8.85,8.85,12.09,16.77,18.5,19.19,20.6,4.89,12.06,12.06,12.86,12.86,12.86,12.86,12.86,12.86,15.74,27.59,27.27,28,15.66,,3340,17.7364,33.64,11.5304,34.7884
19-05-2020,3341,12.63,8.85,8.85,12.09,16.77,18.51,19.2,20.61,4.9,12.12,12.12,13,13,13,14.75,14.75,14.75,17.01,27.6,27.29,28,16.52,,3341,17.7248,33.64,11.5188,34.7884
19-05-2020,3342,13.02,8.85,8.85,12.12,16.79,18.51,19.2,20.61,4.9,12.35,12.35,14.27,14.27,14.27,20.06,20.06,20.06,18.53,27.61,27.29,28,18.01,,3342,17.7248,33.64,11.5188,34.7884
19-05-2020,3343,13.84,8.85,8.85,12.13,16.79,18.51,19.21,20.61,4.9,12.56,12.56,14.97,14.97,14.97,44.94,44.94,44.94,22.26,27.62,27.3,28.01,21.07,,3343,17.7248,33.64,11.5072,34.7768
19-05-2020,3344,17.49,8.86,8.86,12.14,16.79,18.52,19.22,20.62,4.9,12.97,12.97,18.83,18.83,18.83,64.95,45.94,45.94,26.04,27.62,27.3,28.01,24.99,,3344,17.7248,33.64,11.5072,34.7652
19-05-2020,3345,17.96,8.86,8.86,12.14,16.8,18.53,19.22,20.62,4.9,13.4,13.4,17.06,17.06,17.06,64.96,46.66,46.66,28.18,27.62,27.3,28.02,27.14,,3345,17.7248,33.64,11.5072,34.7652
19-05-2020,3346,16.42,8.86,8.86,12.14,16.8,18.53,19.22,20.63,4.9,13.1,13.1,16.52,16.52,16.52,54.48,46.64,46.64,22.96,27.64,27.3,28.02,22.96,,3346,17.7248,33.6052,11.5072,34.7652
19-05-2020,3347,15.65,8.86,8.86,12.15,16.8,18.53,19.22,20.64,4.91,12.95,12.95,16.06,16.06,16.06,64.92,45.98,45.98,20.07,27.64,27.3,28.03,20.07,,3347,17.7132,33.6052,11.5072,34.7536
19-05-2020,3348,14.44,8.87,8.87,12.15,16.8,18.54,19.23,20.64,4.91,12.7,12.7,14.55,14.55,14.55,53.49,45.93,45.93,20.13,27.65,27.31,28.03,20.13,,3348,17.7016,33.5936,11.5072,34.7536
19-05-2020,3349,14.77,8.87,8.87,12.15,16.81,18.55,19.24,20.64,4.91,12.95,12.95,13.85,13.85,13.85,46.95,46.95,46.95,19.31,27.66,27.32,28.03,19.31,,3349,17.69,33.5936,11.5072,34.7536
19-05-2020,3350,14.54,8.87,8.87,12.16,16.81,18.56,19.24,20.65,4.91,13.11,13.11,13.73,13.73,13.73,44.92,44.92,44.92,18.19,27.66,27.32,28.03,18.19,,3350,17.6784,33.5936,11.5072,34.7536
19-05-2020,3351,14.62,8.88,8.88,12.18,16.82,18.58,19.25,20.66,4.91,12.85,12.85,17.08,17.08,17.08,34.03,34.03,34.03,17.71,27.67,27.33,28.04,17.71,,3351,17.6784,33.582,11.5072,34.7536
19-05-2020,3352,13.62,8.89,8.89,12.19,16.82,18.59,19.25,20.66,4.91,12.44,12.44,15.34,15.34,15.34,38.22,38.22,38.22,17.82,27.67,27.33,28.04,17.82,,3352,17.6668,33.5704,11.4956,34.7536
19-05-2020,3353,13.18,8.89,8.89,12.19,16.82,18.59,19.26,20.66,4.91,12.39,12.39,13.9,13.9,13.9,33.06,33.06,33.06,19.03,27.68,27.34,28.04,19.03,,3353,17.6668,33.5704,11.4956,34.742
